URL,Labels,source,text,is_mock
https://bsky.app/profile/brilarson.bsky.social/post/3kbgt2fweqw2d,[],real-world,"Cincinnati is hiring! I’ve only been here for a few months, but if you have any questions about the department or Cincinnati generally feel free to DM me! 🥳

philjobs.org/job/show/24834
",
https://bsky.app/profile/sarcasticbarbie.bsky.social/post/3lifppetqic2p,"[""fraudulent-recruitment""]",real-world,"Truly if you are looking for some steady work please dm me. I just need help around the house since I’m in the wheelchair, while 
@jjorbles.bsky.social
 is at work sometimes when he’s home. House is e",
https://bsky.app/profile/baseballot.bsky.social/post/3ksyuzs2cto2h,[],real-world,Come work with me! 538 and ABC News are hiring a politics editor: jobs.disneycareers.com/job/washingt... DM or email with any questions!,
https://bsky.app/profile/michaeltremmel.bsky.social/post/3loodc43ee22i,[],real-world,Hey I’m hiring a 4-year PhD student in #astronomy at UCC to work on studying massive black holes in cosmological simulations! Fast turn around on this bc it is so late (due 6 June) but please pass on ,
https://bsky.app/profile/alexhillman.com/post/3l72ikgxpoy2v,[],real-world,"Unique job alert! I know a fairly small org that's doing very impactful work in the tech hiring space. 

They need an *experienced* sales leader/director to build and own relationships with the compan",
https://bsky.app/profile/jazzguineapig.bsky.social/post/3kzlezqjxs22t,"[""fraudulent-recruitment""]",real-world,"at this point id happily trade sexual favors for a job. morally dubious hiring managers in the KC metro area, dm me!",
https://bsky.app/profile/lirantal.com/post/3lyxvmysc5w23,[],real-world,"Snyk is hiring in Zurich 🇨🇭 

If you're following me as a TS / JavaScript dev then Senior Managers with TypeScript could still be considered for the job with strong system design skills.

Apply to the",
https://bsky.app/profile/claire.gamerguides.com/post/3lgdkjnb4m22y,[],real-world,Hello all: we are unexpectedly hiring for a freelance Database and Maps Editor. Ideally a full time commitment and someone with games media experience already. Full Job post: www.gamerguides.com/jobs/,
https://bsky.app/profile/lauraderksen.bsky.social/post/3kdlulqthhv2t,[],real-world,"Oslo Met is hiring an associate prof in econ! What a nice department. Deadline 26 Nov. If you want to know more about life in a Nordic utopia feel free to dm me 
www.oslomet.no/en/work/job-...",
https://bsky.app/profile/hermenvisser.bsky.social/post/3lc4bzwkxzs2r,[],real-world,We are hiring! My team supports scientists around career defining communication moments (eg job- and ERC interviews and keynotes). We want to establish a pool of freelance graphic designers with acade,
https://bsky.app/profile/josiah.writes.news/post/3lbl6bfjqap2x,[],real-world,"MyLondon are hiring for something similar to my last role. It’s a cool gig with nice people

DM me if you have questions and do fwd to journos you think would be keen (esp. those from under-represente",
https://bsky.app/profile/wendishen.bsky.social/post/3laootdv4tf22,[],real-world,"If you or anyone you know is looking for a new position as a Senior Software Engineer in the great state of Michigan, my company is hiring. DM me for link to the job description.",
https://bsky.app/profile/schooldaves.bsky.social/post/3m4v6ags6mc2k,[],real-world,"We’re hiring a tenure track faculty in higher education at SHU. 

DM me for details! 

Forward widely to students and colleagues. jobs.shu.edu/cw/en-us/job...",
https://bsky.app/profile/jeremymorrell.dev/post/3k6qo4xicwh25,[],real-world,"Interested in OpenTelemetry? Wanna work with me? We're hiring for the Observability team at Heroku. We're building tooling for internal teams, and the org culture is the most supportive I've ever expe",
https://bsky.app/profile/capricorn007.bsky.social/post/3lcg5dkkams2r,[],real-world,My job is hiring for a senior executive assistant. DM me your LinkedIn profile if you're interested!,
https://bsky.app/profile/bethreads.bsky.social/post/3k56hrngy5n22,[],real-world,If I know any youth/collection development librarians that might be into a Cleveland based hybrid job my team is hiring. 2 days/wk in office. Dm me,
https://bsky.app/profile/michelecrepaz.bsky.social/post/3l2v7igt43r2n,[],real-world,"🚨 The ReCiv project is hiring soon!

I am looking for a #postdoc to work at QUB with me and superstar Wiebke Marie Junk on the resilience of interest groups

sites.google.com/view/michele...

Benefits",
https://bsky.app/profile/camilleroberts.bsky.social/post/3lrirjcanu322,[],real-world,"Microsoft is hiring a remote Executive Business Administrator to support a CVP on the Azure Fleet Capacity team! Strategic leadership support, stakeholder coordination, and more!  
Need help? DM me! 
",
https://bsky.app/profile/revanche.bsky.social/post/3lsasgz5wn22e,[],real-world,"Nice to meetcha pandacabra! DM me if you want to talk job hunt, I'll be happy to take some info and pass along to other hiring managers if I spot a potential fit.",
https://bsky.app/profile/sovereign.tech/post/3m4xhudkjgk2t,[],real-world,"We're #hiring a new Head of the Sovereign Tech Fund! 🚀

The #SovereignTechFund is the flagship program of the Sovereign Tech Agency. Since 2022, we've invested in critical #opensource infrastructure—f",
https://bsky.app/profile/ryancordell.org/post/3m4xwdlcnts2n,[],real-world,"Job alert! 

@ischoolui.bsky.social
 is hiring in 4 areas this year

Early literacies: illinois.csod.com/ux/ats/caree...

Information behavior/HCI/UX: illinois.csod.com/ux/ats/caree...

Information, C",
https://bsky.app/profile/juangallego.bsky.social/post/3m4szpo5fds2w,[],real-world,"🚨Job alert🚨 

The lab has up to *3 postdoc openings* for comp systems neuroscientists interested in describing and manipulating neural population dynamics mediating behaviour

This is part of a collab",
https://bsky.app/profile/drwendyrocks.bsky.social/post/3m4vvdo76e226,[],real-world,"🚨JOB ALERT : ENGINEERING SEISMOLOGIST 🚨

Come and work with us in the Seismic Hazards Program at the California Geological Survey! 

💰 $6,488 - $12,215 / month

📆 Application due: 11/17/2025

calcaree",
https://bsky.app/profile/juliasaltz.bsky.social/post/3m4vjdhrfbs23,[],real-world,"My lab at Indiana University is searching for a *postdoc* and *technician* to contribute to our work studying the evolution of social behavior using fruit flies as a model system. Details below, feel ",
https://bsky.app/profile/trainlikedime.bsky.social/post/3m4vl6lrv4c25,[],real-world,"JOB ALERT 🚨

Hiring my first nurse for a virtual mental health program focused on eating disorders! 💚

Part-time | Equipment provided | Multi-state licensing support included.

Looking for a strong LP",
https://bsky.app/profile/stefanb23.bsky.social/post/3m4xfvexh5c2a,[],real-world,"*Job alert* We are advertising two opportunities 
@manchester.ac.uk
, linked to the JUST centre (www.just.ac.uk)
- A Post-Doctoral Research Associate on Social & Built Infrastructure  (www.jobs.manche",
https://bsky.app/profile/conteurohistory.bsky.social/post/3m4pzwchvbk2e,[],real-world,"🚨 Job Alert!

We're recruiting a part-time freelance managing editor to join the CEH editorial team. 

Applications are due by 30 November 2025.

Full details and application process here:

www.cambri",
https://bsky.app/profile/larajobs.com/post/3m4xy2o74hz2i,[],real-world,"🚀 New Job Alert! 

1nHealth Inc. is hiring a Senior Full Stack Developer to work with React and Laravel. Join a mission-driven team aiming to improve global health outcomes. Remote work available! 

A",
https://bsky.app/profile/saoirsedepaor.bsky.social/post/3m54ajj75fc2y,"[""suspicious-recruitment""]",real-world,"Job alert 🚨 
MU is recruiting a Teaching & Learning Librarian. 

This is a permanent, full-time position offering the opportunity to develop a wide range of skills, valuable experience, and build prof",
https://bsky.app/profile/skahmn.bsky.social/post/3m4qeijxsyk2c,[],real-world,"📢📢📢 Job alert !! 📢📢📢

We are looking for a new member of our research team (doctoral student or postdoc) whose focus will be on LED fabrication and characterisation.

For further particulars, please c",
https://bsky.app/profile/joshsternberg.com/post/3m4qbhrpok22f,[],real-world,"🚨Journalism job alert🚨

We're looking for a reporter at CFO Brew with experience covering corporate finance. 

Like not having to be on the hamster wheel of content, and instead write process stories ",
https://bsky.app/profile/baruchhistory.bsky.social/post/3m4qbh7mkcs2g,[],real-world,"Follow
🚨Tenure track job. Final alert🚨
The 
@cuny.edu
 
@baruch.cuny.edu
 history department is accepting applications for the position of assistant professor of the history of South Asia. Deadline is",
https://bsky.app/profile/terma95.bsky.social/post/3m4uvklhb7m24,"[""suspicious-recruitment""]",real-world,"Remote job alert!
work from home, flexible hours!
join our team, competitive pay!
reliable internet required
apply now, start your journey!
be part of something amazing!",
https://bsky.app/profile/jobsbykelly.bsky.social/post/MOCK0,"[""suspicious-recruitment""]",mock,We’re looking for part-time remote assistants. Flexible pay. DM for details.,True
https://bsky.app/profile/consultlab_co.bsky.social/post/MOCK1,"[""suspicious-recruitment""]",mock,My small consulting team is hiring a virtual scheduler. Message me if you’re interested,True
https://bsky.app/profile/typefix_editor.bsky.social/post/MOCK2,"[""suspicious-recruitment""]",mock,"Hiring! Work-from-home proofreading role. No official website yet, DM me.",True
https://bsky.app/profile/maria_ops.bsky.social/post/MOCK3,"[""suspicious-recruitment""]",mock,I need a remote admin assistant for 10 hrs/week. Pay negotiable. DM.,True
https://bsky.app/profile/brandstarter.bsky.social/post/MOCK4,"[""suspicious-recruitment""]",mock,Anyone want a part-time gig helping with social media scheduling? Pay per task.,True
https://bsky.app/profile/studio88_create.bsky.social/post/MOCK5,"[""suspicious-recruitment""]",mock,We’re expanding our creative team and need a junior designer. Message for JD.,True
https://bsky.app/profile/shophelperhub.bsky.social/post/MOCK6,"[""suspicious-recruitment""]",mock,Remote customer support role for small e-commerce business. No experience needed. DM.,True
https://bsky.app/profile/researchsidework.bsky.social/post/MOCK7,"[""suspicious-recruitment""]",mock,Looking for researchers to assist with small projects. DM if you have availability.,True
https://bsky.app/profile/studyassist_global.bsky.social/post/MOCK8,"[""suspicious-recruitment""]",mock,Hiring remote note-takers for online classes. Pay varies per session.,True
https://bsky.app/profile/lifebylina.bsky.social/post/MOCK9,"[""suspicious-recruitment""]",mock,Need someone to help me with inbox management & calendar. DM if organized!,True
https://bsky.app/profile/transcribe_daily.bsky.social/post/MOCK10,"[""suspicious-recruitment""]",mock,Short-term remote transcription gig. Must type fast. DM me for test sample.,True
https://bsky.app/profile/gametalkcrew.bsky.social/post/MOCK11,"[""suspicious-recruitment""]",mock,Hiring! Online moderators for a small Discord community. Paid role.,True
https://bsky.app/profile/budgetbuddy_team.bsky.social/post/MOCK12,"[""suspicious-recruitment""]",mock,Looking for someone to help with basic finance spreadsheets. Remote. Message if interested.,True
https://bsky.app/profile/outreachflow_co.bsky.social/post/MOCK13,"[""suspicious-recruitment""]",mock,My startup is hiring part-time outreach coordinators. Pay via PayPal.,True
https://bsky.app/profile/privateprojectlab.bsky.social/post/MOCK14,"[""suspicious-recruitment""]",mock,Anyone want a research assistant role for a personal project? DM for details.,True
https://bsky.app/profile/reviewdesk_global.bsky.social/post/MOCK15,"[""suspicious-recruitment""]",mock,Remote content reviewer needed. Contract basis. No website yet.,True
https://bsky.app/profile/smallbrandboost.bsky.social/post/MOCK16,"[""suspicious-recruitment""]",mock,Need part-time help for social media outreach. Pay per campaign.,True
https://bsky.app/profile/tutorconnecthub.bsky.social/post/MOCK17,"[""suspicious-recruitment""]",mock,Flexible remote tutoring role available. No formal interview. DM to start.,True
https://bsky.app/profile/collegehelp_zone.bsky.social/post/MOCK18,"[""suspicious-recruitment""]",mock,Looking for online study buddies who can help track assignments (paid).,True
https://bsky.app/profile/editcircle_collective.bsky.social/post/MOCK19,"[""suspicious-recruitment""]",mock,Join our small editing collective — part-time work available.,True
https://bsky.app/profile/fitprogress_team.bsky.social/post/MOCK20,"[""suspicious-recruitment""]",mock,Hiring remote fitness accountability coaches. Must be motivational!,True
https://bsky.app/profile/pixelquest_dev.bsky.social/post/MOCK21,"[""suspicious-recruitment""]",mock,Need outreach ambassadors for a small indie game. Paid per referral.,True
https://bsky.app/profile/eventsbyjenny.bsky.social/post/MOCK22,"[""suspicious-recruitment""]",mock,I'm hiring a part-time assistant to help coordinate local events. Small stipend.,True
https://bsky.app/profile/docsort_lab.bsky.social/post/MOCK23,"[""suspicious-recruitment""]",mock,Hiring remote file organizers — must sort PDFs for research project.,True
https://bsky.app/profile/futureleaders_org.bsky.social/post/MOCK24,"[""suspicious-recruitment""]",mock,We’re adding online volunteers for our nonprofit mentorship group. Some roles paid.,True
https://bsky.app/profile/globalwork247.bsky.social/post/MOCK25,"[""fraudulent-recruitment""]",mock,"Work from home — earn $3,000/week guaranteed! Start today. Msg on WhatsApp: NUMBER_REDACTED.",True
https://bsky.app/profile/easyincomehub.bsky.social/post/MOCK26,"[""fraudulent-recruitment""]",mock,Remote typing job $500/day. Limited slots. Apply: bit.ly/fastapply-work,True
https://bsky.app/profile/adminjobsfast.bsky.social/post/MOCK27,"[""fraudulent-recruitment""]",mock,You’ve been selected for an online assistant role. Pay $45/hr. DM for onboarding fee info.,True
https://bsky.app/profile/bestonlinejobs2025.bsky.social/post/MOCK28,"[""fraudulent-recruitment""]",mock,Immediate hire! Chat operator needed. Earn $200/day from phone. Telegram link: t.me/join_fast_now,True
https://bsky.app/profile/surveycashcenter.bsky.social/post/MOCK29,"[""fraudulent-recruitment""]",mock,Paid survey testers needed — upfront deposit $30 required to activate account.,True
https://bsky.app/profile/verifiedteam_hr.bsky.social/post/MOCK30,"[""fraudulent-recruitment""]",mock,Remote job offer — must send ID and bank details to verify.,True
https://bsky.app/profile/paynetwork_fast.bsky.social/post/MOCK31,"[""fraudulent-recruitment""]",mock,Earn $150/day liking posts! Join our program: tasks-paynow.app/login,True
https://bsky.app/profile/quickhireonline.bsky.social/post/MOCK32,"[""fraudulent-recruitment""]",mock,Apply for remote customer chat support (no interview). Just pay $49 training fee.,True
https://bsky.app/profile/giftpayjobs.bsky.social/post/MOCK33,"[""fraudulent-recruitment""]",mock,Hiring remote assistants. Payment via gift cards only. DM to start!,True
https://bsky.app/profile/bookkeeperfast_apply.bsky.social/post/MOCK34,"[""fraudulent-recruitment""]",mock,Online bookkeeping job — $800/week. Register using Google Form: FORM_LINK_REDACTED.,True
https://bsky.app/profile/dailyincomeplus.bsky.social/post/MOCK35,"[""fraudulent-recruitment""]",mock,Limited openings! Earn $300 daily doing simple tasks online. Apply now: quicktasks.vip,True
https://bsky.app/profile/creatorsagencyfast.bsky.social/post/MOCK36,"[""fraudulent-recruitment""]",mock,Remote model coordinator needed for OF creators. $500/day. DM to apply.,True
https://bsky.app/profile/jobactivationcenter.bsky.social/post/MOCK37,"[""fraudulent-recruitment""]",mock,Immediate hire! Training fee required before we send login credentials.”,True
https://bsky.app/profile/easyentryjobs24.bsky.social/post/MOCK38,"[""fraudulent-recruitment""]",mock,New remote data entry position — no company info until after deposit. Trust the process!,True
https://bsky.app/profile/microgig_world.bsky.social/post/MOCK39,"[""fraudulent-recruitment""]",mock,Pay-per-task microjobs. Cashout instantly via Zelle. Must send SSN for verification.,True
https://bsky.app/profile/toolkitrequiredjobs.bsky.social/post/MOCK40,"[""fraudulent-recruitment""]",mock,Hiring! Work from home sorting emails. Must pay for toolkit first.,True
https://bsky.app/profile/workeasysetup.bsky.social/post/MOCK41,"[""fraudulent-recruitment""]",mock,Recruiting remote helpers. No skills needed. DM for onboarding fee instructions.,True
https://bsky.app/profile/videorepostearn.bsky.social/post/MOCK42,"[""fraudulent-recruitment""]",mock,Earn $200/day reposting videos. Must download ‘PayNow Pro App’ using unknown APK.,True
https://bsky.app/profile/cryptotradeassist.bsky.social/post/MOCK43,"[""fraudulent-recruitment""]",mock,Assistant needed for crypto trading tasks. Share profits! Contact on Telegram.,True
https://bsky.app/profile/privateagent_job.bsky.social/post/MOCK44,"[""fraudulent-recruitment""]",mock,Remote call agent job. Must text recruiter privately at PHONE_REDACTED.,True
https://bsky.app/profile/parcelworkglobal.bsky.social/post/MOCK45,"[""fraudulent-recruitment""]",mock,Hiring parcel coordinators — receive packages and reship. Pay $300 per package.,True
https://bsky.app/profile/dailyapprovecenter.bsky.social/post/MOCK46,"[""fraudulent-recruitment""]",mock,Admin job: You earn $100/day approving transactions. Must give bank login.,True
https://bsky.app/profile/taskfee_jobs.bsky.social/post/MOCK47,"[""fraudulent-recruitment""]",mock,Work from home agent — complete your first task after $20 activation fee.,True
https://bsky.app/profile/brandpromopay.bsky.social/post/MOCK48,"[""fraudulent-recruitment""]",mock,Get paid to promote brands online. $500 per brand — DM to join private group.,True
https://bsky.app/profile/homepackcenter.bsky.social/post/MOCK49,"[""fraudulent-recruitment""]",mock,Earn $$ weekly packing items at home. Training video fee $15.,True
https://bsky.app/profile/luxshopassist.bsky.social/post/MOCK50,"[""fraudulent-recruitment""]",mock,Hiring remote personal shoppers. Send ID to apply.,True
https://bsky.app/profile/teleworkfast2025.bsky.social/post/MOCK51,"[""fraudulent-recruitment""]",mock,Telegram-only remote job — high pay guaranteed.,True
https://bsky.app/profile/tutorstarterkits.bsky.social/post/MOCK52,"[""fraudulent-recruitment""]",mock,Online tutoring job. No interview. Buy starter kit to begin.,True
https://bsky.app/profile/cryptopaystaff.bsky.social/post/MOCK53,"[""fraudulent-recruitment""]",mock,Remote warehouse coordinator — pay sent via crypto only.,True
https://bsky.app/profile/superfastjobs.bsky.social/post/MOCK54,"[""fraudulent-recruitment""]",mock,Quick hire! Need many assistants for simple computer tasks. Training fee applies,True
https://bsky.app/profile/entryjobsfast.bsky.social/post/MOCK55,"[""fraudulent-recruitment""]",mock,Data entry: $250/day. Application via suspicious domain: entry-jobs.win/apply,True
https://bsky.app/profile/agentonlinecenter.bsky.social/post/MOCK56,"[""fraudulent-recruitment""]",mock,Become a remote agent today — pay $30 fee to activate your dashboard.,True
https://bsky.app/profile/hrglobalquick.bsky.social/post/MOCK57,"[""fraudulent-recruitment""]",mock,Looking for remote HR assistants. Must join private WhatsApp group first.,True
https://bsky.app/profile/emailearn_now.bsky.social/post/MOCK58,"[""fraudulent-recruitment""]",mock,Earn money sending emails! No contract! DM to get started now.,True
https://bsky.app/profile/reelspaymenthub.bsky.social/post/MOCK59,"[""fraudulent-recruitment""]",mock,Paid to repost Instagram reels — $100/day. Pay fee to unlock training.,True
https://bsky.app/profile/shippingeasyfast.bsky.social/post/MOCK60,"[""fraudulent-recruitment""]",mock,Shipping coordinator job: receive and re-send packages. High pay!,True
https://bsky.app/profile/nftjobsteam.bsky.social/post/MOCK61,"[""fraudulent-recruitment""]",mock,Get paid daily by joining our NFT promotional team! Crypto transfers only.,True
https://bsky.app/profile/verifyjobsco.bsky.social/post/MOCK62,"[""fraudulent-recruitment""]",mock,Hiring virtual receptionists — must verify identity via personal documents.,True
https://bsky.app/profile/chatpremium_hr.bsky.social/post/MOCK63,"[""fraudulent-recruitment""]",mock,"Online chat role: $500 weekly, apply via Google Form.",True
https://bsky.app/profile/referralpayteam.bsky.social/post/MOCK64,"[""fraudulent-recruitment""]",mock,Earn $75 for each friend you onboard. DM for referral link.,True
